Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
1993-06-23 00:00:00-04:00,25.36726027849285,25.36726027849285,25.13632583618164,25.13632583618164,227600,0.0,0.0,0.0
1993-06-24 00:00:00-04:00,25.207394931106887,25.473857879638672,25.207394931106887,25.473857879638672,243700,0.0,0.0,0.0
1993-06-25 00:00:00-04:00,25.456092834472656,25.52714961837907,25.438328638496053,25.456092834472656,44800,0.0,0.0,0.0
1993-06-28 00:00:00-04:00,25.58043675393051,25.740314483642575,25.54490836955005,25.740314483642578,439900,0.0,0.0,0.0
1993-06-29 00:00:00-04:00,25.704778193766135,25.704778193766135,25.580428886678117,25.615957260131836,207500,0.0,0.0,0.0
1993-06-30 00:00:00-04:00,25.651485633585555,25.704778193766135,25.580428886678117,25.615957260131836,437600,0.0,0.0,0.0
1993-07-01 00:00:00-04:00,25.65149559265052,25.65149559265052,25.509382043660764,25.544910430908203,605700,0.0,0.0,0.0
1993-07-02 00:00:00-04:00,25.456086458859744,25.47385065038721,25.31397292664001,25.402793884277344,285400,0.0,0.0,0.0
1993-07-06 00:00:00-04:00,25.36726027849285,25.438317029973224,25.100797460441456,25.13632583618164,246400,0.0,0.0,0.0
1993-07-07 00:00:00-04:00,25.118563164784256,25.242912487382196,25.118563164784256,25.20738410949707,343700,0.0,0.0,0.0
1993-07-08 00:00:00-04:00,25.225152417757783,25.54490787094063,25.1896240340708,25.491615295410156,248200,0.0,0.0,0.0
1993-07-09 00:00:00-04:00,25.4916091889785,25.56266593933105,25.438316626214085,25.562665939331055,378200,0.0,0.0,0.0
1993-07-12 00:00:00-04:00,25.527146237284484,25.562674624531923,25.491617850037045,25.544910430908203,373700,0.0,0.0,0.0
1993-07-13 00:00:00-04:00,25.562668041794684,25.633724797991473,25.38502615130271,25.52713966369629,389600,0.0,0.0,0.0
1993-07-14 00:00:00-04:00,25.544900513224395,25.687014007039274,25.527136326497537,25.615957260131836,617300,0.0,0.0,0.0
1993-07-15 00:00:00-04:00,25.598193646805534,25.598193646805534,25.45608014980731,25.50937271118164,443800,0.0,0.0,0.0
1993-07-16 00:00:00-04:00,25.52714685221624,25.544911046267888,25.402797493854713,25.438325881958008,216400,0.0,0.0,0.0
1993-07-19 00:00:00-04:00,25.438319304204338,25.438319304204338,25.34949835691312,25.420555114746094,188200,0.0,0.0,0.0
1993-07-20 00:00:00-04:00,25.4027943361927,25.491615295410156,25.278444993288257,25.491615295410156,68500,0.0,0.0,0.0
1993-07-21 00:00:00-04:00,25.456093683069888,25.473857879638672,25.385036896794745,25.473857879638672,142700,0.0,0.0,0.0
1993-07-22 00:00:00-04:00,25.43832287091887,25.473851254816804,25.296209335327145,25.29620933532715,632400,0.0,0.0,0.0
1993-07-23 00:00:00-04:00,25.34949835691312,25.420555114746094,25.331734167454876,25.420555114746094,286200,0.0,0.0,0.0
1993-07-26 00:00:00-04:00,25.4916091889785,25.615958502095467,25.4916091889785,25.562665939331055,121300,0.0,0.0,0.0
1993-07-27 00:00:00-04:00,25.580438818155642,25.59820301177936,25.456089462789606,25.544910430908203,92800,0.0,0.0,0.0
1993-07-28 00:00:00-04:00,25.491615295410156,25.54490787094063,25.456086911723173,25.491615295410156,30800,0.0,0.0,0.0
1993-07-29 00:00:00-04:00,25.54490517016838,25.704782879856502,25.50937679023769,25.633726119995117,331000,0.0,0.0,0.0
1993-07-30 00:00:00-04:00,25.633728830158084,25.633728830158084,25.456086911723173,25.491615295410156,75300,0.0,0.0,0.0
1993-08-02 00:00:00-04:00,25.527137564154774,25.651486877271743,25.527137564154774,25.562665939331055,41300,0.0,0.0,0.0
1993-08-03 00:00:00-04:00,25.615963180859886,25.68701994419098,25.491613845030468,25.580434799194336,81600,0.0,0.0,0.0
1993-08-04 00:00:00-04:00,25.580434799194336,25.633727371692657,25.509378035863243,25.580434799194336,434000,0.0,0.0,0.0
1993-08-05 00:00:00-04:00,25.58043223084388,25.58043223084388,25.491611285597894,25.52713966369629,36800,0.0,0.0,0.0
1993-08-06 00:00:00-04:00,25.598194314507328,25.615958502095467,25.527137564154774,25.562665939331055,402300,0.0,0.0,0.0
1993-08-09 00:00:00-04:00,25.633718118885096,25.77583159424967,25.58042556562338,25.704774856567383,828200,0.0,0.0,0.0
1993-08-10 00:00:00-04:00,25.687021255493164,25.704785447232783,25.651492872013918,25.687021255493164,604900,0.0,0.0,0.0
1993-08-11 00:00:00-04:00,25.66925706375354,25.75807802245165,25.66925706375354,25.687021255493164,542200,0.0,0.0,0.0
1993-08-12 00:00:00-04:00,25.758070753946715,25.758070753946715,25.527136326497537,25.615957260131836,303700,0.0,0.0,0.0
1993-08-13 00:00:00-04:00,25.633728880631296,25.669257264388232,25.633728880631296,25.651493072509766,103500,0.0,0.0,0.0
1993-08-16 00:00:00-04:00,25.66925646516574,25.86466256974486,25.66925646516574,25.79360580444336,241800,0.0,0.0,0.0
1993-08-17 00:00:00-04:00,25.775843965246324,25.882429122924805,25.775843965246324,25.882429122924805,369300,0.0,0.0,0.0
1993-08-18 00:00:00-04:00,25.971247374238413,26.077832520781115,25.953483183147963,26.024539947509766,414300,0.0,0.0,0.0
1993-08-19 00:00:00-04:00,26.042304138600215,26.042304138600215,25.989011565328862,26.024539947509766,28500,0.0,0.0,0.0
1993-08-20 00:00:00-04:00,25.971242519550398,26.04229927062988,25.953478331780527,26.042299270629883,80700,0.0,0.0,0.0
1993-08-23 00:00:00-04:00,25.935703963346867,26.00676068653412,25.935703963346867,25.988996505737305,15600,0.0,0.0,0.0
1993-08-24 00:00:00-04:00,25.989015846175064,26.273242950439453,25.989015846175064,26.273242950439453,273400,0.0,0.0,0.0
1993-08-25 00:00:00-04:00,26.273245707073723,26.397595078236346,26.237717315312977,26.2910099029541,242300,0.0,0.0,0.0
1993-08-26 00:00:00-04:00,26.30876922607422,26.450882766795754,26.202184070533068,26.30876922607422,120000,0.0,0.0,0.0
1993-08-27 00:00:00-04:00,26.237717315312977,26.291009902954098,26.237717315312977,26.2910099029541,25700,0.0,0.0,0.0
1993-08-30 00:00:00-04:00,26.30875256436991,26.433101833749106,26.30875256436991,26.397573471069336,183500,0.0,0.0,0.0
1993-08-31 00:00:00-04:00,26.379807030594588,26.4686279296875,26.344278670957422,26.4686279296875,66500,0.0,0.0,0.0
1993-09-01 00:00:00-04:00,26.379826241923915,26.48641139845694,26.379826241923915,26.43311882019043,136500,0.0,0.0,0.0
1993-09-02 00:00:00-04:00,26.45087490351877,26.48640327813733,26.326525592353807,26.344289779663086,472400,0.0,0.0,0.0
1993-09-03 00:00:00-04:00,26.326532163388645,26.397588930361355,26.29100377990229,26.362060546875,630500,0.0,0.0,0.0
1993-09-07 00:00:00-04:00,26.36205579532535,26.397584172408,26.14888553282946,26.18441390991211,196400,0.0,0.0,0.0
1993-09-08 00:00:00-04:00,26.184423009094697,26.184423009094697,25.917960088377995,26.09560203552246,269900,0.0,0.0,0.0
1993-09-09 00:00:00-04:00,25.989013715930604,26.16665564153505,25.989013715930604,26.14889144897461,239200,0.0,0.0,0.0
1993-09-10 00:00:00-04:00,26.219961131702767,26.397603144790185,26.184432729085284,26.379838943481445,106500,0.0,0.0,0.0
1993-09-13 00:00:00-04:00,26.468630196428876,26.468630196428876,26.397573471069336,26.397573471069336,66900,0.0,0.0,0.0
1993-09-14 00:00:00-04:00,26.326538294714847,26.326538294714847,26.202188923552228,26.2910099029541,184500,0.0,0.0,0.0
1993-09-15 00:00:00-04:00,26.184418629443226,26.379824738618176,26.09559767072734,26.362060546875,101000,0.0,0.0,0.0
1993-09-16 00:00:00-04:00,26.326530854014806,26.344295044874467,26.23770989971651,26.255474090576172,54300,0.0,0.0,0.0
1993-09-17 00:00:00-04:00,26.24031288594536,26.25818775848347,26.16881339579292,26.20456314086914,200900,0.286,0.0,0.0
1993-09-20 00:00:00-04:00,26.24030898460168,26.293933594243235,25.990060806274414,25.990060806274414,57800,0.0,0.0,0.0
1993-09-21 00:00:00-04:00,26.02581993508454,26.061569687742622,25.632572655845625,25.90069580078125,318200,0.0,0.0,0.0
1993-09-22 00:00:00-04:00,25.99006449172629,26.150938343463245,25.954314746895854,26.115188598632812,439700,0.0,0.0,0.0
1993-09-23 00:00:00-04:00,26.18670016912638,26.276074572433977,26.15095040780334,26.25819969177246,88500,0.0,0.0,0.0
1993-09-24 00:00:00-04:00,26.22244294332563,26.24031781922428,26.150943439731012,26.18669319152832,53500,0.0,0.0,0.0
1993-09-27 00:00:00-04:00,26.3833181057968,26.472692489624023,26.3833181057968,26.472692489624023,274600,0.0,0.0,0.0
1993-09-28 00:00:00-04:00,26.49056306356345,26.49056306356345,26.40118869425318,26.419063568115234,158300,0.0,0.0,0.0
1993-09-29 00:00:00-04:00,26.41907679136319,26.490576322598272,26.293952611701794,26.329702377319336,221000,0.0,0.0,0.0
1993-09-30 00:00:00-04:00,26.329682805586835,26.383307414152185,26.222433588456134,26.276058197021484,99300,0.0,0.0,0.0
1993-10-01 00:00:00-04:00,26.24033488981935,26.436958652617726,26.204585114765102,26.401208877563477,22700,0.0,0.0,0.0
1993-10-04 00:00:00-04:00,26.436941146850586,26.436941146850586,26.36544164408696,26.436941146850586,1038500,0.0,0.0,0.0
1993-10-05 00:00:00-04:00,26.4905833151991,26.4905833151991,26.31183443992785,26.401208877563477,436500,0.0,0.0,0.0
1993-10-06 00:00:00-04:00,26.419065790770823,26.526315042966104,26.383316040039062,26.383316040039062,209200,0.0,0.0,0.0
1993-10-07 00:00:00-04:00,26.41906642395517,26.41906642395517,26.293942293395165,26.311817169189453,59400,0.0,0.0,0.0
1993-10-08 00:00:00-04:00,26.3833125359006,26.4011874088924,26.150939187007165,26.347562789916992,54400,0.0,0.0,0.0
1993-10-11 00:00:00-04:00,26.401208877563477,26.45483354014485,26.401208877563477,26.401208877563477,467100,0.0,0.0,0.0
1993-10-12 00:00:00-04:00,26.436941146850586,26.454816022541493,26.41906627115968,26.436941146850586,26200,0.0,0.0,0.0
1993-10-13 00:00:00-04:00,26.454816022541493,26.454816022541493,26.401191395468775,26.436941146850586,139100,0.0,0.0,0.0
1993-10-14 00:00:00-04:00,26.544197824832118,26.776571273803714,26.472698302071628,26.77657127380371,108100,0.0,0.0,0.0
1993-10-15 00:00:00-04:00,26.901688417432158,26.973187921531647,26.83018891333267,26.91956329345703,1502500,0.0,0.0,0.0
1993-10-18 00:00:00-04:00,26.9016833184721,26.9016833184721,26.812308955287808,26.848058700561523,722400,0.0,0.0,0.0
1993-10-19 00:00:00-04:00,26.81229627828003,26.86592087083659,26.65142250061035,26.65142250061035,880100,0.0,0.0,0.0
1993-10-20 00:00:00-04:00,26.74082519572131,26.74082519572131,26.63357589680799,26.68720054626465,230400,0.0,0.0,0.0
1993-10-21 00:00:00-04:00,26.70504709316691,26.70504709316691,26.61567277223931,26.65142250061035,56200,0.0,0.0,0.0
1993-10-22 00:00:00-04:00,26.687189571298358,26.79443882610599,26.526315689086914,26.526315689086914,390700,0.0,0.0,0.0
1993-10-25 00:00:00-04:00,26.54419183731079,26.633566220601402,26.472692330678306,26.597816467285156,114500,0.0,0.0,0.0
1993-10-26 00:00:00-04:00,26.579927444458004,26.5978023116029,26.490553108733533,26.579927444458008,186200,0.0,0.0,0.0
1993-10-27 00:00:00-04:00,26.54419183731079,26.61569134394328,26.54419183731079,26.597816467285156,118400,0.0,0.0,0.0
1993-10-28 00:00:00-04:00,26.633555951159824,26.865929258116253,26.633555951159824,26.794429779052734,129600,0.0,0.0,0.0
1993-10-29 00:00:00-04:00,26.776554909286858,26.812304648818614,26.75868003952098,26.794429779052734,80700,0.0,0.0,0.0
1993-11-01 00:00:00-05:00,26.758677534000604,26.883801610645897,26.758677534000604,26.86592674255371,36400,0.0,0.0,0.0
1993-11-02 00:00:00-05:00,26.830183827924667,26.883808445835243,26.687184846829798,26.848058700561523,262100,0.0,0.0,0.0
1993-11-03 00:00:00-05:00,26.83018005046986,26.83018005046986,26.383308297464033,26.508432388305664,479100,0.0,0.0,0.0
1993-11-04 00:00:00-05:00,26.508442566032386,26.508442566032386,26.204569657318597,26.222444534301758,130400,0.0,0.0,0.0
1993-11-05 00:00:00-05:00,26.150939187007165,26.347562789916996,26.04368994905635,26.347562789916992,363200,0.0,0.0,0.0
1993-11-08 00:00:00-05:00,26.365441164673182,26.454815541502583,26.29394166320966,26.383316040039062,367600,0.0,0.0,0.0
1993-11-09 00:00:00-05:00,26.562082865307598,26.579957752834723,26.38333399003635,26.401208877563477,246900,0.0,0.0,0.0
1993-11-10 00:00:00-05:00,26.40119282404582,26.597816467285156,26.32969331741333,26.597816467285156,46500,0.0,0.0,0.0
1993-11-11 00:00:00-05:00,26.597815192292,26.669314695497086,26.50844081328564,26.526315689086914,88900,0.0,0.0,0.0
1993-11-12 00:00:00-05:00,26.57992304386827,26.740796821537952,26.56204817968275,26.65142250061035,108200,0.0,0.0,0.0
1993-11-15 00:00:00-05:00,26.705050108736796,26.705050108736796,26.562051179105005,26.6335506439209,243300,0.0,0.0,0.0
1993-11-16 00:00:00-05:00,26.687184668256194,26.77655903084245,26.579935433152684,26.758684158325195,492600,0.0,0.0,0.0
1993-11-17 00:00:00-05:00,26.77656603339857,26.77656603339857,26.544192629904455,26.615692138671875,39600,0.0,0.0,0.0
1993-11-18 00:00:00-05:00,26.57995448256984,26.633579138553504,26.47270517060251,26.544204711914062,240800,0.0,0.0,0.0
1993-11-19 00:00:00-05:00,26.454808882534426,26.526308366000734,26.436934011667848,26.490558624267578,106000,0.0,0.0,0.0
1993-11-22 00:00:00-05:00,26.41907679136319,26.43695167417196,26.24032796327548,26.329702377319336,165300,0.0,0.0,0.0
1993-11-23 00:00:00-05:00,26.472692489624023,26.49056736638947,26.329693475500466,26.472692489624023,89700,0.0,0.0,0.0
1993-11-24 00:00:00-05:00,26.544177710168217,26.5978023116029,26.508427975878426,26.579927444458008,77200,0.0,0.0,0.0
1993-11-26 00:00:00-05:00,26.65144109725952,26.65144109725952,26.579941590627037,26.597816467285156,1019800,0.0,0.0,0.0
1993-11-29 00:00:00-05:00,26.669307332933354,26.722931945533084,26.49055862426758,26.490558624267578,517500,0.0,0.0,0.0
1993-11-30 00:00:00-05:00,26.4726826480652,26.6335564791473,26.454807777944964,26.508432388305664,230000,0.0,0.0,0.0
1993-12-01 00:00:00-05:00,26.651454023881392,26.66932890920928,26.544204711914062,26.544204711914062,379200,0.0,0.0,0.0
1993-12-02 00:00:00-05:00,26.59781726148002,26.63356701586373,26.544192629904455,26.615692138671875,352000,0.0,0.0,0.0
1993-12-03 00:00:00-05:00,26.597806816994147,26.722930908203125,26.597806816994147,26.722930908203125,306000,0.0,0.0,0.0
1993-12-06 00:00:00-05:00,26.75867893600464,26.848053281148275,26.75867893600464,26.81230354309082,99500,0.0,0.0,0.0
1993-12-07 00:00:00-05:00,26.812304648818614,26.830179518584494,26.75868003952098,26.794429779052734,88800,0.0,0.0,0.0
